0,../data/gnu-svn/doodlehash.csv,2012.243836,0.000000,0.000000,2012.326027,5730.000000,0
0,../data/gnu-svn/beelib.csv,2010.887671,0.000000,0.000000,2010.969863,5131.000000,0
1,../data/gnu-svn/argpbook.csv,4.169863,1215.000000,0.000197,0.000759,1.000000,0.000154
1,../data/gnu-svn/gnuzilla.csv,3.002740,25373.000000,0.123877,0.047922,1.000000,0.046883
1,../data/gnu-svn/fluid.csv,6.336986,45904.000000,0.045568,0.022838,1.005058,0.021842
1,../data/gnu-svn/builtu.csv,0.082192,22463.000000,0.087894,0.001279,1.000000,0.000113
0,../data/gnu-svn/ccaudio.csv,2006.901370,2016.408219,2011.320548,2010.736986,17275.000000,0
1,../data/gnu-svn/bayonne.csv,4.671233,195116.000000,0.362569,0.194684,1.000021,0.156721
1,../data/gnu-svn/linterna-magica.csv,2.252055,13201.000000,0.256700,0.106366,1.000000,0.054206
1,../data/gnu-svn/ccscript.csv,3.835616,21931.000000,0.075800,0.039703,1.000000,0.032155
1,../data/gnu-svn/ubook.csv,0.832877,8602.000000,0.027767,0.007039,1.000000,0.005443
0,../data/gnu-svn/brahms.csv,2011.424658,0.000000,0.000000,2011.506849,184692.000000,0
0,../data/gnu-svn/crawlpp.csv,2012.142466,0.000000,0.000000,2012.224658,4253.000000,0
0,../data/gnu-svn/wui.csv,2011.471233,0.000000,0.000000,2011.553425,477.000000,0
1,../data/gnu-svn/electric.csv,0.583562,618131.000000,0.200900,0.014666,1.000000,0.005340
1,../data/gnu-svn/libqtlua.csv,3.668493,25168.000000,0.166807,0.098297,1.000397,0.091021
1,../data/gnu-svn/avrdude.csv,15.010959,56571.000000,0.309848,0.142356,1.001345,0.163864
1,../data/gnu-svn/yuvmotiontools.csv,0.832877,1700.000000,0.981031,0.098042,1.000000,0.052310
0,../data/gnu-svn/sccleaner.csv,2011.800000,0.000000,0.000000,2011.882192,61344.000000,0
1,../data/gnu-svn/fontypython.csv,3.002740,6404.000000,0.052942,0.024746,1.000000,0.003723
0,../data/gnu-svn/mailertls.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnu-svn/libruin.csv,6.169863,11267.000000,0.131652,0.106958,1.000000,0.074417
0,../data/gnu-svn/pung.csv,2012.331507,0.000000,0.000000,2012.413699,1349.000000,0
0,../data/gnu-svn/lout.csv,2011.287671,0.000000,0.000000,2011.369863,51876.000000,0
1,../data/gnu-svn/overkill.csv,0.082192,16460.000000,0.052438,0.000710,1.000000,0.000057
0,../data/gnu-svn/csv2itdb.csv,2011.279452,0.000000,0.000000,2011.361644,296.000000,0
0,../data/gnu-svn/osip.csv,2002.695890,2016.372603,2006.197260,2005.364384,40516.000000,0
2,../data/gnu-svn/libmatheval.csv,2.419178,4170.000000,0.184939,0.144923,1.117663,0.002461
1,../data/gnu-svn/muglin.csv,0.583562,14866.000000,37.799082,0.443852,1.190709,0.109652
1,../data/gnu-svn/larusboard.csv,1.668493,52949.000000,0.052411,0.009345,1.000000,0.004177
1,../data/gnu-svn/named-constant.csv,1.917808,749.000000,1.214824,5.240060,1.000000,0.983973
0,../data/gnu-svn/weapon-factory.csv,2014.704110,0.000000,0.000000,2014.786301,6948.000000,0
1,../data/gnu-svn/gnucomm.csv,0.334247,4191.000000,2.892256,0.098917,1.000000,0.026909
0,../data/gnu-svn/lithionite.csv,2012.473973,0.000000,0.000000,2012.556164,697.000000,0
1,../data/gnu-svn/remotecontrol.csv,1.668493,9465.000000,0.138416,0.096723,1.000000,0.069428
0,../data/gnu-svn/avr.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnu-svn/napalm.csv,0.832877,153.000000,0.040699,0.004539,1.000000,0.002235
0,../data/gnu-svn/acm.csv,2011.520548,0.000000,0.000000,2011.602740,55058.000000,0
0,../data/gnu-svn/cbc-osd.csv,2012.284932,2016.369863,0.000000,2012.367123,2057.000000,0
0,../data/gnu-svn/anagramarama.csv,2009.758904,0.000000,0.000000,2009.841096,3996.000000,0
1,../data/gnu-svn/tdeps.csv,0.665753,7041.000000,0.702855,0.068556,1.000000,0.020778
1,../data/gnu-svn/nada.csv,0.416438,2805.000000,1.376619,0.103260,1.000000,0.042587
1,../data/gnu-svn/isarmathlib.csv,2.336986,816.000000,0.364045,0.163153,1.032911,0.134172
0,../data/gnu-svn/mouse-graph.csv,2012.284932,0.000000,0.000000,2012.367123,1209.000000,0
0,../data/gnu-svn/administration.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnu-svn/gap.csv,13.758904,336388.000000,0.460404,0.212296,1.000000,0.335609
0,../data/gnu-svn/ygphpcli.csv,2009.764384,0.000000,0.000000,2009.846575,169.000000,0
0,../data/gnu-svn/zxymon.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnu-svn/gtkcad.csv,9.254795,260386.000000,0.129547,0.067950,1.000000,0.060671
1,../data/gnu-svn/rdiff-backup.csv,0.416438,22903.000000,0.444991,0.010620,1.011125,0.020004
1,../data/gnu-svn/kinetophone.csv,2.501370,40252.000000,0.589991,0.344290,1.000000,0.083084
1,../data/gnu-svn/aasm.csv,3.167123,30946.000000,0.001515,0.001644,1.000000,0.001180
1,../data/gnu-svn/gchemutils.csv,12.841096,115573.000000,0.293567,0.206347,1.000026,0.256619
1,../data/gnu-svn/lash.csv,3.084932,26303.000000,0.126290,0.054485,1.000000,0.044924
0,../data/gnu-svn/linphone.csv,2009.260274,2016.347945,2009.594521,2009.594521,376893.000000,0
1,../data/gnu-svn/apl.csv,1.832877,118958.000000,0.480198,0.411509,1.000219,0.250046
1,../data/gnu-svn/ordbanken.csv,1.832877,108.000000,0.066371,0.035048,1.000000,0.030579
2,../data/gnu-svn/sdx.csv,7.504110,161245.000000,0.333514,0.174389,2.384611,-0.002539
2,../data/gnu-svn/tpb.csv,2.835616,11014.000000,1.011511,0.333959,1.362950,-0.011677
0,../data/gnu-svn/themnemeproject.csv,2010.490411,2016.410959,2011.323288,2011.323288,33453.000000,0
1,../data/sourceware/system-config-cluster.csv,2.835616,12534.000000,0.170384,0.042349,1.000000,0.015989
1,../data/sourceware/systemtap.csv,10.673973,168787.000000,0.284319,0.150635,1.000000,0.171805
1,../data/sourceware/netresolve.csv,1.832877,9603.000000,0.549574,0.753091,1.000000,0.500420
1,../data/sourceware/binutils-gdb.csv,3.419178,4679396.000000,0.051726,0.046643,1.000000,0.049355
1,../data/sourceware/frysk.csv,2.583562,701423.000000,2.241071,0.405425,1.221009,0.258796
1,../data/sourceware/system-config-lvm.csv,3.167123,11586.000000,0.189231,0.052232,1.004247,0.016413
1,../data/sourceware/libabigail.csv,2.668493,93635.000000,0.716438,0.484781,1.000000,0.485338
1,../data/sourceware/newlib-cygwin.csv,13.257534,1349180.000000,0.300798,0.091975,1.021612,0.107957
0,../data/sourceware/cygwin-setup.csv,2000.824658,2016.419178,2010.580822,2010.413699,136784.000000,0
1,../data/sourceware/pcpfans.csv,8.339726,410434.000000,0.262575,1.111364,1.000000,0.228948
0,../data/sourceware/cluster.csv,2005.060274,2006.643836,2006.561644,2006.561644,325253.000000,0
1,../data/sourceware/automake.csv,9.005479,11502.000000,0.935966,0.235288,1.037712,0.240236
0,../data/sourceware/insight.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/sourceware/dm.csv,6.753425,31218.000000,0.262115,0.073798,1.000000,0.067475
1,../data/sourceware/newlib.csv,15.676712,934603.000000,0.374958,0.108728,1.000000,0.146223
1,../data/sourceware/glibc-ports.csv,22.849315,250455.000000,0.491529,0.124155,1.007065,0.247341
0,../data/sourceware/dyninstfans.csv,1993.920548,2015.019178,2012.849315,2011.098630,1376480.000000,0
0,../data/sourceware/archer.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/sourceware/lvm2.csv,10.589041,133543.000000,0.202869,0.095888,1.000000,0.120435
1,../data/sourceware/glibc.csv,26.517808,1678317.000000,0.516232,1.039637,1.000000,0.296184
1,../data/gimp_c.csv,6.205479,922899.000000,0.082090,0.049892,1.022346,0.061120
0,../data/gnome/gnome-backup.csv,2004.221918,0.000000,0.000000,2004.304110,1182.000000,0
0,../data/gnome/gnome-desktop-testing.csv,2009.690411,2016.361644,2013.608219,2009.772603,999.000000,0
1,../data/gnome/popt.csv,6.336986,5649.000000,0.409058,0.077936,1.000000,0.064303
1,../data/gnome/gimp-perl.csv,15.175342,13769.000000,0.071484,0.458418,1.010198,0.023003
1,../data/gnome/gwp.csv,1.334247,32089.000000,0.406366,0.019947,1.000000,0.002793
0,../data/gnome/gnome-ooqs.csv,2005.153425,0.000000,0.000000,2005.235616,8680.000000,0
0,../data/gnome/temp.csv,1999.408219,0.000000,0.000000,1999.493151,2312.000000,0
0,../data/gnome/perl-Gtk2-Html2.csv,2004.893151,0.000000,0.000000,2004.975342,642.000000,0
1,../data/gnome/last-exit.csv,1.917808,18525.000000,0.684041,0.078104,1.000000,0.039279
0,../data/gnome/evolution-xmltv.csv,2005.939726,0.000000,0.000000,2006.021918,567.000000,0
1,../data/gnome/emerillon-plugins.csv,1.668493,1477.000000,0.141706,0.039180,1.000000,0.013891
1,../data/gnome/gnome-mines.csv,11.841096,2843.000000,0.053255,0.221485,1.137200,0.021930
0,../data/gnome/libgnomeui.csv,1998.473973,2001.975342,2001.476712,2000.893151,102753.000000,0
0,../data/gnome/podsleuth.csv,2007.835616,2016.339726,0.000000,2007.917808,8241.000000,0
0,../data/gnome/perl-Glib-IO.csv,2010.876712,2016.380822,0.000000,2010.958904,71.000000,0
0,../data/gnome/libggc.csv,2001.693151,0.000000,0.000000,2001.775342,511.000000,0
0,../data/gnome/easytag.csv,2011.117808,2016.369863,2011.117808,2013.117808,56570.000000,0
0,../data/gnome/gshrooms.csv,2006.241096,0.000000,0.000000,2006.323288,3122.000000,0
1,../data/gnome/libgrss.csv,5.169863,12555.000000,0.072219,0.066462,1.001037,0.053961
1,../data/gnome/libelysium.csv,0.334247,751.000000,0.316803,0.004978,1.012129,0.000730
0,../data/gnome/gpaint.csv,2003.416438,0.000000,0.000000,2003.498630,20609.000000,0
1,../data/gnome/accerciser.csv,1.832877,12001.000000,0.275570,0.038413,1.005867,0.010534
0,../data/gnome/gedit-latex.csv,2009.158904,2016.413699,2011.742466,2010.660274,21297.000000,0
1,../data/gnome/pan2.csv,4.501370,79808.000000,0.082502,0.059440,1.025968,0.046008
0,../data/gnome/gem.csv,1999.945205,0.000000,0.000000,2000.030137,1988.000000,0
1,../data/gnome/gb.csv,2.419178,28668.000000,0.529320,0.046413,1.000000,0.016151
1,../data/gnome/gir-repository.csv,1.249315,3247.000000,1.152553,0.077936,1.095849,0.019986
1,../data/gnome/libzapojit.csv,1.249315,4354.000000,0.126975,0.067046,1.000000,0.058275
0,../data/gnome/gtk--draw.csv,1999.241096,2016.419178,1999.241096,1999.323288,1231.000000,0
1,../data/gnome/gtkticker.csv,0.084932,951.000000,0.090882,0.000471,1.000000,0.000015
1,../data/gnome/gupnp.csv,9.421918,24732.000000,0.206807,0.141164,1.000000,0.124046
0,../data/gnome/pygtksourceview.csv,2007.915068,2016.419178,2009.164384,2009.000000,8047.000000,0
1,../data/gnome/swell-foop.csv,5.920548,1681.000000,0.091874,0.128788,1.000000,0.116363
0,../data/gnome/gtkglext_oldimport.csv,2004.676712,0.000000,0.000000,2004.758904,77075.000000,0
0,../data/gnome/libgcolorsel2.csv,2001.306849,2016.400000,0.000000,2001.389041,9374.000000,0
0,../data/gnome/gnome-nibbles.csv,1999.578082,2016.339726,2014.339726,2013.172603,9410.000000,0
0,../data/gnome/caos.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnome/gnome-volume-manager.csv,4.920548,5001.000000,0.301018,0.094432,1.000000,0.072821
1,../data/gnome/gupnp-dlna.csv,5.336986,18446.000000,0.181324,0.602663,1.000000,0.364899
0,../data/gnome/perl-Gnome2-Notify.csv,0.0,0,0.0.0,0.0,0.000000,0
0,../data/gnome/gjs-documentation.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnome/evolution.csv,5.504110,630412.000000,0.902539,0.090638,1.024507,0.090518
1,../data/gnome/gnome-test-specs.csv,5.671233,10819.000000,0.428256,0.114282,1.000000,0.028053
1,../data/gnome/gnome-break-timer.csv,1.917808,7122.000000,0.648707,0.176607,1.012655,0.215812
1,../data/gnome/clutter-box2d.csv,3.917808,74244.000000,0.022527,0.009512,1.000000,0.007819
0,../data/gnome/dconf-editor-old.csv,2010.293151,0.000000,0.000000,2010.375342,237.000000,0
0,../data/gnome/pkg-config.csv,0.0,0,0.0.0,0.0,0.000000,0
0,../data/gnome/simple.csv,2004.693151,0.000000,0.000000,2004.775342,4.000000,0
1,../data/gnome/tktext-port.csv,0.249315,45672.000000,0.395328,0.005312,1.000000,0.000193
1,../data/gnome/bugzilla.gnome.org.csv,1.334247,48781.000000,0.012977,0.001703,1.000000,0.000686
1,../data/gnome/gnome-taquin.csv,1.084932,1500.000000,0.261331,0.260346,1.000000,0.187172
0,../data/gnome/themus.csv,2003.657534,2016.416438,2003.657534,2003.739726,4058.000000,0
1,../data/gnome/gtk+.csv,17.928767,939038.000000,0.117078,0.074486,1.000000,0.082060
1,../data/gnome/monster-masher.csv,3.753425,7672.000000,0.005881,0.001822,1.000000,0.000358
0,../data/gnome/pygda.csv,2002.282192,2016.375342,2006.367123,2006.367123,13640.000000,0
1,../data/gnome/gstreamermm.csv,7.336986,9539.000000,0.098375,0.062478,1.002733,0.021322
1,../data/gnome/gtk-web.csv,11.591781,5000.000000,0.391035,0.813872,1.274535,0.386322
0,../data/gnome/eggcups.csv,2005.117808,2016.375342,2005.783562,2005.534247,11254.000000,0
0,../data/gnome/gdate.csv,1999.369863,0.000000,0.000000,1999.454795,4228.000000,0
1,../data/gnome/gnome-sound-recorder.csv,1.084932,3278.000000,4.967314,0.556871,1.074402,0.218154
1,../data/gnome/gnome-system-monitor.csv,10.589041,12258.000000,0.055725,0.051445,1.161125,0.040595
1,../data/gnome/gnomechat.csv,1.084932,40428.000000,1.620596,0.053634,1.000322,0.016163
1,../data/gnome/perl-Gtk3.csv,4.002740,2321.000000,0.636709,0.359747,1.000000,0.342249
2,../data/gnome/seahorse.csv,6.753425,71077.000000,0.298135,0.113030,1.446095,0.084401
1,../data/gnome/testinggtk.csv,0.917808,6774.000000,0.237901,0.026743,1.000000,0.003541
1,../data/gnome/gnome-mag.csv,7.671233,13055.000000,0.209526,0.078657,1.000000,0.093394
1,../data/gnome/goffice.csv,16.093151,148448.000000,0.377534,0.126166,1.000000,0.194551
0,../data/gnome/gio-strigi.csv,2009.739726,0.000000,0.000000,2009.821918,432.000000,0
0,../data/gnome/sugar.csv,2000.569863,0.000000,0.000000,2000.652055,1736.000000,0
1,../data/gnome/gsettings-desktop-schemas.csv,5.084932,345.000000,0.305330,0.250665,1.020710,0.145281
1,../data/gnome/gnome-screenshot.csv,13.926027,4335.000000,0.101081,0.078783,1.000000,0.091443
1,../data/gnome/rcedit2.csv,0.082192,909.000000,0.463256,0.002290,1.000000,0.000082
0,../data/gnome/solang.csv,2009.956164,2010.454795,2010.290411,2010.290411,34624.000000,0
1,../data/gnome/gnome-build-old.csv,3.501370,3063.000000,1.966765,0.271660,1.000000,0.166861
0,../data/gnome/garnome.csv,2006.865753,2007.698630,2007.534247,2007.367123,2176.000000,0
1,../data/gnome/niepce.csv,2.002740,36118.000000,2.107773,0.132964,1.266321,0.079637
2,../data/gnome/bonobo-extra.csv,2.419178,10678.000000,2.110268,2.884037,1.497616,0.048110
1,../data/gnome/libgnomecanvas.csv,10.090411,22978.000000,0.154814,0.055081,1.000261,0.034031
2,../data/gnome/gnome-system-tools.csv,5.254795,38967.000000,0.436916,0.102449,1.274973,0.012436
0,../data/gnome/trilobite.csv,2001.854795,0.000000,0.000000,2001.936986,57712.000000,0
0,../data/gnome/silky-www.csv,2004.331507,2016.339726,0.000000,2004.413699,135.000000,0
0,../data/gnome/dconf-editor.csv,2009.789041,2016.375342,2015.460274,2014.375342,16517.000000,0
1,../data/gnome/libpdb.csv,0.249315,9405.000000,0.330931,0.005566,1.000000,0.000312
1,../data/gnome/california.csv,0.917808,28201.000000,2.097848,0.562498,1.000000,0.375052
1,../data/gnome/contacts.csv,4.084932,5613.000000,0.170747,0.062936,1.000000,0.025469
0,../data/gnome/sewfox.csv,2004.643836,0.000000,0.000000,2004.726027,5588.000000,0
0,../data/gnome/perl-Pango.csv,2009.421918,2016.342466,0.000000,2009.504110,353.000000,0
1,../data/gnome/beast.csv,10.591781,307569.000000,0.205766,0.073946,1.172759,0.066521
0,../data/gnome/wallpaper-web.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnome/jhbuild.csv,11.758904,19896.000000,0.310854,0.136627,1.046662,0.197730
0,../data/gnome/yelp-tools.csv,2004.756164,2016.347945,2010.758904,2009.591781,2459.000000,0
2,../data/gnome/gnome-chat.csv,0.249315,3943.000000,0.004079,0.002440,1.000507,-0.000015
0,../data/gnome/gade.csv,2010.761644,0.000000,0.000000,2010.843836,411.000000,0
0,../data/gnome/gnome-druid.csv,1999.936986,0.000000,0.000000,2000.019178,2541.000000,0
0,../data/gnome/gnome-talks.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnome/gnome-pocket.csv,0.167123,1610.000000,0.695673,0.068382,1.000000,0.034967
0,../data/gnome/evolution-groupwise-ancient.csv,2004.235616,0.000000,0.000000,2004.317808,4547.000000,0
0,../data/gnome/gnome-workshop.csv,0.0,0,0.0.0,0.0,0.000000,0
0,../data/gnome/gnome-file-selector.csv,2002.520548,0.000000,0.000000,2002.602740,13122.000000,0
1,../data/gnome/rcd-modules.csv,2.000000,9932.000000,0.047944,0.007670,1.000000,0.001059
0,../data/gnome/encompass.csv,2001.747945,2016.339726,2002.747945,2002.747945,3152.000000,0
0,../data/gnome/gnome-smproxy.csv,2006.186301,0.000000,0.000000,2006.268493,2211.000000,0
0,../data/gnome/gtk-vnc.csv,2007.465753,2016.389041,2010.884932,2010.884932,33699.000000,0
0,../data/gnome/gtkscan.csv,2000.589041,0.000000,0.000000,2000.671233,2709.000000,0
0,../data/gnome/d-feet.csv,2008.356164,2016.361644,2013.024658,2012.273973,2841.000000,0
0,../data/gnome/gnome-user-share.csv,2005.271233,2016.361644,2013.358904,2012.441096,3467.000000,0
1,../data/gnome/gtk-theme-engine-clearlooks.csv,5.586301,13648.000000,0.183823,0.079853,1.000000,0.097697
1,../data/gnome/bprof.csv,0.750685,524.000000,0.297285,0.025240,1.000000,0.008376
0,../data/gnome/bugmasters.csv,2005.720548,0.000000,0.000000,2005.805479,1113.000000,0
1,../data/gnome/alleyoop.csv,8.589041,14012.000000,0.038744,0.026694,1.003581,0.014332
0,../data/gnome/yagirc-old.csv,1999.142466,0.000000,0.000000,1999.227397,22876.000000,0
0,../data/gnome/nautilus-python.csv,2005.336986,2016.345205,2010.673973,2010.673973,9818.000000,0
0,../data/gnome/vmx-manager.csv,2007.460274,2016.383562,2008.043836,2007.794521,9860.000000,0
1,../data/gnome/libnotify.csv,8.756164,3765.000000,0.095648,0.059866,1.000000,0.051891
0,../data/gnome/pek.csv,0.0,0,0.0.0,0.0,0.000000,0
0,../data/gnome/happybirthdaygnome-web.csv,2013.202740,0.000000,0.000000,2013.284932,40.000000,0
2,../data/gnome/libgnomeuimm.csv,1.832877,4054.000000,0.022642,0.120468,1.028934,0.001640
0,../data/gnome/gnome-sharing.csv,2004.558904,0.000000,0.000000,2004.643836,8035.000000,0
1,../data/gnome/rcedit.csv,0.082192,10202.000000,198123471.926424,0.100267,1.016642,0.002834
0,../data/gnome/drwright.csv,2003.958904,2016.383562,2011.213699,2004.457534,3552.000000,0
1,../data/gnome/webeyes.csv,2.583562,1476.000000,0.057016,0.009284,1.000000,0.005034
1,../data/gnome/gnome-db.csv,1.668493,42375.000000,0.857137,0.149613,1.034142,0.049027
1,../data/gnome/gtree.csv,0.167123,11063.000000,6.934763,0.022570,1.000000,0.001133
2,../data/gnome/gtk-engines.csv,9.421918,68951.000000,0.157077,0.741738,2.236200,0.056103
0,../data/gnome/qahog.csv,2003.586301,2016.345205,2003.920548,2003.920548,6661.000000,0
1,../data/gnome/tali.csv,14.926027,6364.000000,0.029878,0.521653,1.236929,0.013453
0,../data/gnome/ximian-utils.csv,2001.747945,0.000000,0.000000,2001.832877,5370.000000,0
1,../data/gnome/girl.csv,0.501370,24260.000000,37.625627,10.323005,1.002769,2.489561
1,../data/gnome/aravis.csv,5.753425,45380.000000,0.552444,0.245400,1.000000,0.245868
1,../data/gnome/network-manager-vpnc.csv,5.586301,6013.000000,0.046166,0.111391,1.016053,0.026651
0,../data/gnome/silex.csv,0.0,0,0.0.0,0.0,0.000000,0
1,../data/gnome/deskbar-applet.csv,3.501370,18379.000000,0.314873,0.064114,1.027334,0.049253
0,../data/gnome/gnome-continuous-kernel.csv,0.0,0,0.0.0,0.0,0.000000,0
